User_id,Order_id,DATE,GMV,Service Group,MerchantID,Loyalty Points,%cashback,total_cash_back
37350301,19677685970,2022-01-10,43000,cvs,15,0,5,2150
39953814,19667260286,2022-01-10,87000,cvs,8,0,5,4350
58538035,19683082989,2022-01-10,8670,cvs,5,0,5,433
51249641,19682190367,2022-01-10,18000,cvs,5,0,5,900
58538035,19684355768,2022-01-10,13770,cvs,5,0,5,688
51249641,19678271885,2022-01-10,16999,cvs,5,0,5,849
48969964,19675161812,2022-01-10,43157,supermarket,9,0,2,863
42116909,19687666388,2022-01-10,7000,data,41,0,7,490
31799383,19678355257,2022-01-10,10000,data,41,0,5,500
56476788,19687873329,2022-01-10,15000,data,41,0,5,750
47836168,19669061321,2022-01-10,120000,data,41,0,7,8400
30625911,19673974787,2022-01-10,15000,data,41,0,7,1050
50169220,19684316643,2022-01-10,10000,data,41,0,5,500
43617939,19672097629,2022-01-10,30000,data,41,0,7,2100
43334897,19688276451,2022-01-10,120000,data,41,0,5,6000
30992452,19682460071,2022-01-10,30000,data,41,0,7,2100
43770837,19672532398,2022-01-10,30000,data,41,0,7,2100
38746579,19687015494,2022-01-10,30000,data,41,0,5,1500
48268084,19667801626,2022-01-10,3000,data,43,0,7,210
45715492,19708949057,2022-01-11,157000,supermarket,25,0,2,3140
50185392,19709539589,2022-01-11,70000,cvs,28,0,12,8400
50185392,19709543321,2022-01-11,70000,cvs,28,0,12,8400
50185392,19709335251,2022-01-11,70000,cvs,28,0,12,8400
55200938,19703017167,2022-01-11,67000,cvs,28,0,12,8040
40418705,19703956518,2022-01-11,120000,cvs,28,0,7,8400
50185392,19710559537,2022-01-11,700000,marketplace,37,0,5,10000
46072238,19710905513,2022-01-11,79000,marketplace,37,0,2,1580
50185392,19698027415,2022-01-11,713000,marketplace,37,0,5,10000
40418705,19707199483,2022-01-11,119000,marketplace,37,0,2,2380
49399074,19697562471,2022-01-11,20000,data,30,0,5,1000
49280099,19710680535,2022-01-11,20000,data,30,0,5,1000
50815445,19694829391,2022-01-11,3000,data,43,0,7,210
50370331,19700524603,2022-01-11,13000,data,43,0,7,910
38969230,19704755355,2022-01-11,13000,data,43,0,5,650
52259201,19702034459,2022-01-11,12000,cvs,8,0,5,600
60339744,19710936443,2022-01-11,14000,cvs,8,0,5,700
37222656,19707847656,2022-01-11,123002,cvs,8,0,7,8610
17888209,19708546797,2022-01-11,121500,supermarket,9,0,2,2430
53004960,19697152866,2022-01-11,86000,cvs,8,0,7,6020
35758286,19706193230,2022-01-11,15000,cvs,8,0,5,750
37350301,19696226989,2022-01-11,46000,cvs,8,0,5,2300
49686091,19714513425,2022-01-11,12000,cvs,8,0,7,840
53606088,19694816982,2022-01-11,17000,cvs,8,0,5,850
35758286,19706192781,2022-01-11,13000,cvs,8,0,5,650
54960619,19713950367,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19712241745,2022-01-11,679051,marketplace,24,0,5,10000
44346464,19705500190,2022-01-11,609670,marketplace,24,0,2,10000
50403264,19709241089,2022-01-11,1398000,marketplace,24,0,2,10000
54960619,19713575813,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711513323,2022-01-11,679051,marketplace,24,0,5,10000
34036988,19707583212,2022-01-11,17800,marketplace,24,0,2,356
54960619,19713575347,2022-01-11,679051,marketplace,24,0,5,10000
47786330,19705499756,2022-01-11,116602,marketplace,24,0,2,2332
55443594,19690785637,2022-01-11,197500,marketplace,24,0,5,9875
54960619,19713576214,2022-01-11,679051,marketplace,24,0,5,10000
39956101,19708545505,2022-01-11,33524,marketplace,24,0,2,670
54960619,19711963475,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711514269,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711342748,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19713575080,2022-01-11,664051,marketplace,24,0,5,10000
39956101,19710491606,2022-01-11,298500,marketplace,24,0,2,5970
54960619,19711965180,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19713573966,2022-01-11,679051,marketplace,24,0,5,10000
44346464,19703346646,2022-01-11,348000,marketplace,24,0,2,6960
54960619,19714254766,2022-01-11,679051,marketplace,24,0,5,10000
50403264,19710111525,2022-01-11,147700,marketplace,24,0,2,2954
54960619,19713572887,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19713263430,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711345733,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19713262522,2022-01-11,679051,marketplace,24,0,5,10000
55443594,19694664182,2022-01-11,196000,marketplace,24,0,5,9800
54960619,19712244516,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19711963811,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19712243849,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19713573148,2022-01-11,679051,marketplace,24,0,5,10000
44346464,19704371840,2022-01-11,255000,marketplace,24,0,2,5100
39956101,19703345746,2022-01-11,54965,marketplace,24,0,2,1099
54960619,19711965563,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19713573541,2022-01-11,664051,marketplace,24,0,5,10000
30625911,19693414509,2022-01-11,2600000,marketplace,24,0,2,10000
50403264,19709243294,2022-01-11,988700,marketplace,24,0,2,10000
54960619,19712242850,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19711343374,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19713262119,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711346439,2022-01-11,664051,marketplace,24,0,5,10000
47662326,19697911334,2022-01-11,1904700,marketplace,24,0,5,10000
54960619,19711347397,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19713259124,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19713258637,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711345442,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19712242473,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711967269,2022-01-11,664051,marketplace,24,0,5,10000
44346464,19702892505,2022-01-11,258000,marketplace,24,0,2,5160
43933779,19703949043,2022-01-11,673999,marketplace,24,0,2,10000
54960619,19711514980,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19713266497,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19713577071,2022-01-11,664051,marketplace,24,0,5,10000
34367853,19694179908,2022-01-11,122900,marketplace,24,0,2,2458
54960619,19711516796,2022-01-11,679051,marketplace,24,0,5,10000
44346464,19703345423,2022-01-11,298000,marketplace,24,0,2,5960
54960619,19711967615,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19712241109,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19711512817,2022-01-11,664051,marketplace,24,0,5,10000
54960619,19713577289,2022-01-11,679051,marketplace,24,0,5,10000
54960619,19711516020,2022-01-11,664051,marketplace,24,0,5,10000
43933779,19707848164,2022-01-11,129000,marketplace,24,0,2,2580
13920492,19693790634,2022-01-11,34000,cvs,15,0,7,2380
8081102,19708774953,2022-01-11,93000,supermarket,2,0,2,1860
8081102,19709016151,2022-01-11,40000,supermarket,2,0,2,800
8081102,19709578643,2022-01-11,79060,supermarket,2,0,2,1581
39953814,19693548654,2022-01-11,27000,cvs,8,0,5,1350
39953814,19711512574,2022-01-11,30000,cvs,8,0,5,1500
39953814,19696332404,2022-01-11,48000,cvs,8,0,5,2400
39953814,19694665723,2022-01-11,50000,cvs,8,0,5,2500
42833234,19714255477,2022-01-11,101000,cvs,18,0,5,5050
48969964,19707844545,2022-01-11,148380,supermarket,9,0,2,2967
46183542,19711513113,2022-01-11,120000,supermarket,9,0,2,2400
56606161,19698823182,2022-01-11,10000,data,41,0,7,700
57429881,19711544061,2022-01-11,15000,data,41,0,7,1050
50372316,19698092529,2022-01-11,3000,data,41,0,5,150
39526503,19697663248,2022-01-11,90000,data,41,0,7,6300
53373776,19706683345,2022-01-11,10000,data,41,0,7,700
10249777,19689671349,2022-01-11,15000,data,41,0,5,750
52905360,19711541824,2022-01-11,30000,data,41,0,7,2100
53880425,19695453948,2022-01-11,15000,data,41,0,5,750
28386590,19705429773,2022-01-11,70000,data,41,0,5,3500
58196740,19692530608,2022-01-11,15000,data,41,0,7,1050
42116909,19707193495,2022-01-11,7000,data,41,0,7,490
53373776,19706606917,2022-01-11,10000,data,41,0,7,700
45715492,19734746737,2022-01-12,76700,supermarket,25,0,2,1534
46183542,19725923448,2022-01-12,98000,marketplace,37,0,2,1960
50185392,19733093856,2022-01-12,700000,marketplace,37,0,5,10000
46183542,19727260972,2022-01-12,48000,marketplace,37,0,2,960
50185392,19720982087,2022-01-12,1394025,marketplace,37,0,5,10000
43770837,19724874367,2022-01-12,701000,marketplace,37,0,2,10000
34367853,19718513592,2022-01-12,351415,marketplace,37,0,2,7028
50185392,19732361353,2022-01-12,700000,marketplace,37,0,5,10000
27147134,19721103932,2022-01-12,10000,data,30,0,7,700
19400309,19731206059,2022-01-12,42000,data,30,0,5,2100
49773402,19718614862,2022-01-12,3000,data,30,0,5,150
40795892,19720865030,2022-01-12,10000,data,30,0,5,500
33708683,19717880535,2022-01-12,84000,data,30,0,7,5880
37222656,19734747026,2022-01-12,68000,cvs,8,0,7,4760
49686091,19715773426,2022-01-12,31000,cvs,8,0,7,2170
49686091,19716801815,2022-01-12,63000,cvs,8,0,7,4410
49686091,19720995169,2022-01-12,31000,cvs,8,0,7,2170
53606088,19719315310,2022-01-12,15000,cvs,8,0,5,750
41338803,19734029794,2022-01-12,45500,supermarket,9,0,2,910
50403264,19719432469,2022-01-12,53480,marketplace,24,0,2,1069
39314846,19736121268,2022-01-12,511610,marketplace,24,0,5,10000
47662326,19719138471,2022-01-12,1541800,marketplace,24,0,5,10000
39956101,19736120728,2022-01-12,55820,marketplace,24,0,2,1116
43933779,19723001208,2022-01-12,673999,marketplace,24,0,2,10000
55200938,19719315891,2022-01-12,303900,marketplace,24,0,5,10000
47786330,19732656039,2022-01-12,117900,marketplace,24,0,2,2358
50403264,19719434354,2022-01-12,188199,marketplace,24,0,2,3763
42812212,19725767636,2022-01-12,295000,cvs,15,0,5,10000
13920492,19725759692,2022-01-12,24000,cvs,15,0,7,1680
20116388,19725015345,2022-01-12,26000,cvs,1,0,5,1300
39953814,19725927026,2022-01-12,42000,cvs,8,0,5,2100
58538035,19731236725,2022-01-12,8670,cvs,5,0,5,433
51249641,19735838551,2022-01-12,41310,cvs,5,0,5,2065
58538035,19731941525,2022-01-12,7000,cvs,5,0,5,350
51249641,19725761713,2022-01-12,13000,cvs,5,0,5,650
39619396,19734191740,2022-01-12,148135,supermarket,9,0,2,2962
44885398,19718042122,2022-01-12,11000,cvs,18,0,5,550
44885398,19717459636,2022-01-12,11000,cvs,18,0,5,550
48969964,19726943137,2022-01-12,61410,supermarket,9,0,2,1228
49689927,19736748696,2022-01-12,10000,data,41,0,12,1200
3226890,19731389686,2022-01-12,15000,data,41,0,7,1050
52034154,19715891236,2022-01-12,15000,data,41,0,5,750
3226890,19730037917,2022-01-12,15000,data,41,0,7,1050
38657959,19725998528,2022-01-12,30000,data,41,0,5,1500
47700373,19730561258,2022-01-12,3000,data,41,0,5,150
42116909,19731373167,2022-01-12,7000,data,41,0,7,490
44767294,19732325714,2022-01-12,150000,data,41,0,5,7500
43617939,19725423258,2022-01-12,30000,data,41,0,7,2100
3226890,19731202409,2022-01-12,15000,data,41,0,7,1050
39314846,19735522578,2022-01-12,5000,data,30,0,12,600
45715492,19754347839,2022-01-13,12000,supermarket,25,0,2,240
45715492,19754481992,2022-01-13,150000,supermarket,25,0,2,3000
20115148,19758232743,2022-01-13,1867700,supermarket,25,0,2,10000
50185392,19748678905,2022-01-13,70000,cvs,28,0,12,8400
50185392,19748682197,2022-01-13,70000,cvs,28,0,12,8400
43160536,19739802571,2022-01-13,192000,marketplace,37,0,5,9600
43160536,19739723521,2022-01-13,192000,marketplace,37,0,5,9600
50185392,19755915284,2022-01-13,700000,marketplace,37,0,5,10000
49773402,19745420135,2022-01-13,2000,data,30,0,5,100
58196740,19757109468,2022-01-13,10000,data,30,0,7,700
13906844,19755220609,2022-01-13,20000,data,30,0,5,1000
39090264,19740351200,2022-01-13,42000,data,30,0,7,2940
49280099,19756355807,2022-01-13,20000,data,30,0,5,1000
15477467,19753460469,2022-01-13,10000,data,30,0,5,500
27147134,19746657026,2022-01-13,10000,data,30,0,7,700
3560552,19759397453,2022-01-13,10000,data,30,0,5,500
49686091,19760572402,2022-01-13,20000,cvs,8,0,7,1400
49686091,19738431795,2022-01-13,13000,cvs,8,0,7,910
49686091,19754481648,2022-01-13,43000,cvs,8,0,7,3010
49686091,19757853404,2022-01-13,17000,cvs,8,0,7,1190
56606161,19752300745,2022-01-13,24000,cvs,8,0,7,1680
43160536,19739612154,2022-01-13,129000,cvs,8,0,12,10000
49686091,19739991563,2022-01-13,63000,cvs,8,0,7,4410
53606088,19741810571,2022-01-13,17000,cvs,8,0,5,850
37350301,19749396933,2022-01-13,28000,cvs,8,0,5,1400
53004960,19754062847,2022-01-13,100000,cvs,8,0,7,7000
54960619,19751256377,2022-01-13,810800,marketplace,24,0,5,10000
55200938,19742888145,2022-01-13,254900,marketplace,24,0,5,10000
54960619,19752078622,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751252113,2022-01-13,825800,marketplace,24,0,5,10000
47662326,19749745382,2022-01-13,493803,marketplace,24,0,5,10000
54960619,19751253156,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751737513,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751412558,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751809994,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751412915,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751415180,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751736163,2022-01-13,820800,marketplace,24,0,5,10000
53631290,19746571928,2022-01-13,256250,marketplace,24,0,2,5125
54960619,19751413684,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751255596,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751414743,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751411347,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751734286,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751256760,2022-01-13,825800,marketplace,24,0,5,10000
46800364,19743629993,2022-01-13,117166,marketplace,24,0,2,2343
54404431,19742678259,2022-01-13,95000,marketplace,24,0,2,1900
54960619,19751409404,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751255270,2022-01-13,810800,marketplace,24,0,5,10000
45426067,19759430336,2022-01-13,126000,marketplace,24,0,5,6300
54960619,19751257551,2022-01-13,810800,marketplace,24,0,5,10000
30159614,19738314520,2022-01-13,113460,marketplace,24,0,2,2269
39314846,19760568827,2022-01-13,331300,marketplace,24,0,5,10000
39314846,19761635035,2022-01-13,125550,marketplace,24,0,5,6277
54960619,19751252771,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19751410086,2022-01-13,810800,marketplace,24,0,5,10000
47681682,19749196442,2022-01-13,204200,marketplace,24,0,2,4084
54960619,19751251069,2022-01-13,810800,marketplace,24,0,5,10000
54960619,19752079278,2022-01-13,825800,marketplace,24,0,5,10000
53631290,19747876267,2022-01-13,15000,marketplace,24,0,2,300
54960619,19751735191,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751410535,2022-01-13,825800,marketplace,24,0,5,10000
27147134,19751252738,2022-01-13,92096,marketplace,24,0,2,1841
54960619,19751414070,2022-01-13,825800,marketplace,24,0,5,10000
54960619,19751411778,2022-01-13,825800,marketplace,24,0,5,10000
47681682,19752746198,2022-01-13,51000,cvs,15,0,7,3570
13920492,19759365747,2022-01-13,35000,cvs,15,0,7,2450
16738125,19742878628,2022-01-13,53000,cvs,15,0,5,2650
46921798,19753061113,2022-01-13,43000,cvs,1,0,5,2150
46921798,19760518752,2022-01-13,190000,cvs,1,0,5,9500
46921798,19755717677,2022-01-13,28000,cvs,1,0,5,1400
51249641,19755304671,2022-01-13,8670,cvs,5,0,5,433
39619396,19755494843,2022-01-13,241803,supermarket,9,0,2,4836
35014984,19759364895,2022-01-13,196335,supermarket,3,0,2,3926
44885398,19754346132,2022-01-13,10000,cvs,18,0,5,500
44885398,19759429258,2022-01-13,25000,cvs,18,0,5,1250
44885398,19758949815,2022-01-13,10000,cvs,18,0,5,500
44885398,19756437956,2022-01-13,15000,cvs,18,0,5,750
10249777,19760550955,2022-01-13,15000,data,41,0,5,750
42297318,19758469106,2022-01-13,15000,data,41,0,7,1050
48823301,19740382319,2022-01-13,30000,data,41,0,5,1500
56476788,19753974186,2022-01-13,7000,data,41,0,5,350
55184752,19740354488,2022-01-13,15000,data,41,0,5,750
43617939,19755743473,2022-01-13,30000,data,41,0,7,2100
56606161,19742194888,2022-01-13,30000,data,41,0,7,2100
50169220,19755822096,2022-01-13,15000,data,41,0,5,750
52905360,19754037112,2022-01-13,30000,data,41,0,7,2100
42116909,19758409767,2022-01-13,7000,data,41,0,7,490
39350870,19752862883,2022-01-13,10000,data,41,0,5,500
55264727,19759394658,2022-01-13,7000,data,41,0,5,350
28357777,19737551766,2022-01-13,10000,data,30,0,5,500
50185392,19771458844,2022-01-14,70000,cvs,28,0,12,8400
55200938,19767134206,2022-01-14,118000,cvs,28,0,12,10000
50185392,19771462217,2022-01-14,70000,cvs,28,0,12,8400
50185392,19777415433,2022-01-14,909368,marketplace,37,0,5,10000
37222656,19778443260,2022-01-14,111776,marketplace,37,0,2,2235
37222656,19778185373,2022-01-14,251000,marketplace,37,0,2,5020
49399074,19769964052,2022-01-14,20000,data,30,0,5,1000
40428785,19784673357,2022-01-14,42000,data,30,0,5,2100
41389748,19787420357,2022-01-14,56000,data,30,0,5,2800
43649274,19767881720,2022-01-14,14000,data,30,0,5,700
40816577,19775213293,2022-01-14,42000,data,30,0,7,2940
47233540,19776399228,2022-01-14,13000,data,43,0,5,650
39526503,19774331674,2022-01-14,20000,data,43,0,7,1400
50815445,19762120637,2022-01-14,3000,data,43,0,7,210
52259201,19775006260,2022-01-14,12000,cvs,8,0,5,600
29648681,19786544343,2022-01-14,12000,cvs,8,0,5,600
52039115,19770419238,2022-01-14,44000,cvs,8,0,5,2200
49686091,19764870514,2022-01-14,12000,cvs,8,0,7,840
49686091,19788603056,2022-01-14,5000,cvs,8,0,7,350
49686091,19788105524,2022-01-14,26000,cvs,8,0,7,1820
41338803,19785820436,2022-01-14,196900,supermarket,9,0,2,3938
46800364,19787722899,2022-01-14,37900,marketplace,24,0,2,758
54960619,19784347078,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19784345134,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19783795965,2022-01-14,784300,marketplace,24,0,5,10000
54960619,19783922201,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19784343447,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19783927641,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19783924256,2022-01-14,825800,marketplace,24,0,5,10000
34036988,19769143463,2022-01-14,18500,marketplace,24,0,2,370
32863480,19778441023,2022-01-14,235580,marketplace,24,0,2,4711
53631290,19772420724,2022-01-14,91050,marketplace,24,0,2,1821
54960619,19783920175,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19783925903,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19783798359,2022-01-14,825800,marketplace,24,0,5,10000
31244414,19788851909,2022-01-14,424049,marketplace,24,0,2,8480
34036988,19772808752,2022-01-14,44000,marketplace,24,0,2,880
54960619,19783919202,2022-01-14,825800,marketplace,24,0,5,10000
43370995,19788735037,2022-01-14,79480,marketplace,24,0,2,1589
34036988,19769148243,2022-01-14,18500,marketplace,24,0,2,370
54960619,19783923320,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19783925038,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19783926708,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19784347940,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19784508923,2022-01-14,825800,marketplace,24,0,5,10000
43370995,19788603730,2022-01-14,280000,marketplace,24,0,2,5600
44346464,19771101273,2022-01-14,197000,marketplace,24,0,2,3940
54960619,19784346277,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19784662525,2022-01-14,825800,marketplace,24,0,5,10000
55200938,19767131097,2022-01-14,93700,marketplace,24,0,5,4685
50168649,19769471282,2022-01-14,452700,marketplace,24,0,2,9054
54960619,19784344245,2022-01-14,825800,marketplace,24,0,5,10000
54960619,19784342603,2022-01-14,825800,marketplace,24,0,5,10000
55200938,19766824487,2022-01-14,172900,marketplace,24,0,5,8645
39314846,19785698015,2022-01-14,115290,marketplace,24,0,5,5764
54960619,19783921391,2022-01-14,825800,marketplace,24,0,5,10000
42116909,19788244162,2022-01-14,49000,cvs,15,0,7,3430
16738125,19768105057,2022-01-14,71000,cvs,15,0,5,3550
34074561,19781750672,2022-01-14,15000,cvs,15,0,7,1050
47681682,19768187249,2022-01-14,242600,supermarket,9,0,2,4852
34524278,19785828197,2022-01-14,23000,cvs,8,0,5,1150
51249641,19781178037,2022-01-14,2000,cvs,5,0,5,100
51249641,19787258195,2022-01-14,77998,cvs,5,0,5,3899
56606161,19779642922,2022-01-14,27998,cvs,5,0,7,1959
44885398,19768012666,2022-01-14,10000,cvs,18,0,5,500
47700373,19785573852,2022-01-14,10000,data,41,0,5,500
3226890,19778215235,2022-01-14,15000,data,41,0,7,1050
3226890,19779071707,2022-01-14,15000,data,41,0,7,1050
42116909,19769739679,2022-01-14,7000,data,41,0,7,490
43617939,19771839237,2022-01-14,30000,data,41,0,7,2100
55264727,19781072650,2022-01-14,15000,data,41,0,5,750
56476788,19786737006,2022-01-14,15000,data,41,0,5,750
41355035,19782544262,2022-01-14,40000,data,41,0,5,2000
49689927,19765874838,2022-01-14,90000,data,41,0,12,10000
51249641,19787042826,2022-01-14,5000,data,30,0,5,250
56606161,19802944416,2022-01-15,169900,supermarket,25,0,2,3398
45715492,19814736107,2022-01-15,280300,supermarket,25,0,2,5606
3560552,19793815755,2022-01-15,36000,cvs,28,0,5,1800
50185392,19798124941,2022-01-15,70000,cvs,28,0,12,8400
29651364,19804113178,2022-01-15,375000,marketplace,37,0,2,7500
50185392,19812194891,2022-01-15,700000,marketplace,37,0,5,10000
50185392,19797946262,2022-01-15,766000,marketplace,37,0,5,10000
27147134,19790400592,2022-01-15,10000,data,30,0,7,700
39956101,19794379475,2022-01-15,100000,data,30,0,7,7000
41068874,19797266673,2022-01-15,28000,data,30,0,5,1400
49280099,19796389957,2022-01-15,45000,data,30,0,5,2250
25032173,19796427128,2022-01-15,20000,data,30,0,5,1000
42829272,19810287985,2022-01-15,14000,data,30,0,7,980
28357777,19812067542,2022-01-15,10000,data,30,0,5,500
56476788,19815774973,2022-01-15,102000,cvs,8,0,5,5100
44861426,19803757167,2022-01-15,26000,cvs,8,0,5,1300
49686091,19790841032,2022-01-15,12000,cvs,8,0,7,840
49686091,19810471983,2022-01-15,18000,cvs,8,0,7,1260
49686091,19815268554,2022-01-15,45000,cvs,8,0,7,3150
53004960,19810690336,2022-01-15,66000,cvs,8,0,7,4620
49686091,19804834898,2022-01-15,48000,cvs,8,0,7,3360
45449748,19798124960,2022-01-15,19000,cvs,8,0,7,1330
41338803,19814191699,2022-01-15,144380,supermarket,9,0,2,2887
41338803,19814193971,2022-01-15,121100,supermarket,9,0,2,2422
43933779,19790843576,2022-01-15,51000,marketplace,24,0,2,1020
47662326,19815277017,2022-01-15,623700,marketplace,24,0,5,10000
35187462,19811925756,2022-01-15,112711,marketplace,24,0,2,2254
34036988,19807286175,2022-01-15,95000,marketplace,24,0,2,1900
47662326,19800888352,2022-01-15,748727,marketplace,24,0,5,10000
43370995,19798632329,2022-01-15,60990,marketplace,24,0,2,1219
39810206,19809218279,2022-01-15,52206,marketplace,24,0,2,1044
48268084,19815030442,2022-01-15,326930,marketplace,24,0,2,6538
35187462,19811748916,2022-01-15,162470,marketplace,24,0,2,3249
47662326,19811063048,2022-01-15,55600,marketplace,24,0,5,2780
13920492,19794865320,2022-01-15,36000,cvs,15,0,7,2520
39953814,19816272416,2022-01-15,71000,cvs,8,0,5,3550
48969964,19798029971,2022-01-15,4670000,supermarket,9,0,2,10000
52034154,19801236738,2022-01-15,30000,data,41,0,5,1500
56321469,19803830392,2022-01-15,10000,data,41,0,5,500
40816577,19797835826,2022-01-15,30000,data,41,0,7,2100
43933779,19790400507,2022-01-15,10000,data,41,0,7,700
42116909,19793109075,2022-01-15,7000,data,41,0,7,490
3226890,19807497761,2022-01-15,15000,data,41,0,7,1050
54345124,19797835157,2022-01-15,3000,data,41,0,5,150
43770837,19801834628,2022-01-15,30000,data,41,0,7,2100
42829272,19833403709,2022-01-16,25000,supermarket,25,0,2,500
55200938,19827997671,2022-01-16,40000,cvs,28,0,12,4800
50185392,19829244511,2022-01-16,70000,cvs,28,0,12,8400
50185392,19836531219,2022-01-16,700000,marketplace,37,0,5,10000
40418705,19825753679,2022-01-16,209000,marketplace,37,0,2,4180
56167594,19838813152,2022-01-16,159000,marketplace,37,0,2,3180
27147134,19829286990,2022-01-16,10000,data,30,0,7,700
13906844,19829889570,2022-01-16,3000,data,30,0,5,150
13906844,19836907069,2022-01-16,10000,data,30,0,5,500
26637394,19835709940,2022-01-16,14000,data,30,0,5,700
43649274,19836905525,2022-01-16,14000,data,30,0,5,700
35461466,19836582589,2022-01-16,157800,supermarket,3,0,5,7890
35461466,19837274236,2022-01-16,608848,supermarket,3,0,5,10000
35461466,19837176962,2022-01-16,566407,supermarket,3,0,5,10000
49686091,19825091467,2022-01-16,12000,cvs,8,0,7,840
49686091,19831706942,2022-01-16,12000,cvs,8,0,7,840
55200938,19834907890,2022-01-16,87000,cvs,8,0,12,10000
49686091,19821526120,2022-01-16,114000,cvs,8,0,7,7980
49686091,19831281474,2022-01-16,27000,cvs,8,0,7,1890
49686091,19830918163,2022-01-16,28000,cvs,8,0,7,1960
42116909,19842549623,2022-01-16,51000,cvs,8,0,7,3570
41338803,19839975994,2022-01-16,93000,supermarket,9,0,2,1860
47662326,19841344673,2022-01-16,146560,marketplace,24,0,5,7328
39314846,19841476353,2022-01-16,240100,marketplace,24,0,5,10000
44170373,19832513572,2022-01-16,95000,marketplace,24,0,2,1900
47662326,19823965793,2022-01-16,208700,marketplace,24,0,5,10000
55200938,19840106513,2022-01-16,83544,marketplace,24,0,5,4177
47662326,19841342461,2022-01-16,391376,marketplace,24,0,5,10000
47662326,19841340107,2022-01-16,387700,marketplace,24,0,5,10000
13920492,19829242323,2022-01-16,60000,cvs,15,0,7,4200
41389748,19827087018,2022-01-16,20000,cvs,15,0,5,1000
13920492,19842158516,2022-01-16,162000,cvs,15,0,7,10000
13920492,19829245847,2022-01-16,25000,cvs,15,0,7,1750
55200938,19824839210,2022-01-16,181300,supermarket,16,0,5,9065
46921798,19820326988,2022-01-16,150000,cvs,1,0,5,7500
37222656,19825901880,2022-01-16,27000,cvs,8,0,7,1890
51249641,19821581821,2022-01-16,10000,cvs,5,0,5,500
51249641,19823616119,2022-01-16,26998,cvs,5,0,5,1349
56606161,19831004414,2022-01-16,49146,supermarket,3,0,2,982
44861426,19839334302,2022-01-16,50000,cvs,18,0,5,2500
3226890,19839898932,2022-01-16,15000,data,41,0,7,1050
42116909,19840005684,2022-01-16,7000,data,41,0,7,490
49967604,19821822998,2022-01-16,30000,data,41,0,5,1500
58196740,19821742936,2022-01-16,15000,data,41,0,7,1050
47836168,19838119962,2022-01-16,15000,data,41,0,7,1050
10249777,19816102460,2022-01-16,10000,data,41,0,5,500
39350870,19833313586,2022-01-16,3000,data,41,0,5,150
45715492,19854799392,2022-01-17,28000,supermarket,25,0,2,560
50185392,19867474230,2022-01-17,70000,cvs,28,0,12,8400
